COMBUSTÍVEL;ANO;REGIÃO;ESTADO;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;TOTAL
ÓLEO DIESEL (OUTROS ) (m3);2013;REGIÃO CENTRO-OESTE;MATO GROSSO;0;0;771;164;242;173;192;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2013;REGIÃO CENTRO-OESTE;GOIÁS;0;0;0;5;0;0;0;0;0;0;0;0;5
ÓLEO DIESEL (OUTROS ) (m3);2013;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;0;0;0;0;0,442;0,082;0;0;0;0,08;0,28;0;0
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORTE;RONDÔNIA;12517,9;12920,5;14113,5;13749;12244,2;135210,721;9195,1;9130;8219;9159,1;11092,205;10424,3;12445,916
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORTE;ACRE;2253;2562;2999;3058;2484;2659;24374;1243;1197;783;1514;1656;1966
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORTE;AMAZONAS;7952,262;9764,477;10147,418;12130,035;10867,089;9962,152;9333,477;106819,427;6894,3;6844,707;6960,169;7512,357;8450,984
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORTE;RORAIMA;1856,6;1565,5;1692,4;1731,9;2197,6;2174,9;2009,4;2286,1;22442,4;1656,9;1718,3;1709;1843,8
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORTE;PARÁ;46813,45;52696,1;52015,016;59292,304;60958,584;64160,331;69610,766;63099,509;64079,349;661682,179;43697,8;42107,2;43151,77
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORTE;AMAPÁ;891;776;849;815,5;1070,5;1581,1;1489,3;1403;1287,5;1328,239;13195,639;829,5;875
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORTE;TOCANTINS;15295,6;16445,173;17448;18787,901;18402,37;20880,83;20937,06;21379,85;23252,2;20929,4;20819,9;228655,284;14077
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;MARANHÃO;20226,5;19425;21061;21245;23198;22934,5;27471,657;29764,5;31791;33308;30534,4;31543,7;312503,257
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;PIAUÍ;167251,68;10046,25;9919,75;10885,95;12046,75;13218,95;12930,6;15066,6;15712,75;16911,75;17766,15;16239,5;16506,68
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;CEARÁ;61558,161;676410,365;53997,044;50428,091;49016,627;51747,934;53240,316;51998,448;57609,226;58675,144;62464,315;66457,566;59217,493
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;8367;9017,5;89944,034;6507;6173,5;6145;7038;7064,193;6869,5;7649,841;7848,5;8463;8801
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;PARAÍBA;13239,87;12089,97;12669,17;124109,17;7666,47;7723,98;8172,48;8997,42;9934,96;9549,45;10709,46;11226,96;12128,98
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;PERNAMBUCO;68334;72944,049;67348,08;70966,903;791194,567;68645;61359,8;61574,65;66169,25;63892,68;58478,293;65049,062;66432,8
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;ALAGOAS;9001,5;10348;11797;11566,5;12548,12;108470,879;6908;6831,5;7604;7742,859;8099;7490,4;8534
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;SERGIPE;10641,5;11153,7;12234,056;12564,8;11966,8;12696,4;133853,972;10729,8;10078,5;10278;10363;11153;9994,416
ÓLEO DIESEL S-10 (m3);2014;REGIÃO NORDESTE;BAHIA;62844,116;70893,028;72513,106;75148,359;80079,263;74243,268;75169,591;818202,789;56238,05;55347,6;60466,3;65950,013;69310,095
ÓLEO DIESEL S-10 (m3);2014;REGIÃO SUDESTE;MINAS GERAIS;122718,383;116143,103;129344,715;134265,341;139545,108;149376,864;128120,347;129709,814;1467118,134;99076,808;102145,477;104820,812;111851,362
ÓLEO DIESEL S-10 (m3);2014;REGIÃO SUDESTE;ESPÍRITO SANTO;19840,35;20863,225;19643;21622,036;23353,704;24804,616;26202,514;23291,8;25312;259002,996;17838,9;17943,851;18287
ÓLEO DIESEL S-10 (m3);2014;REGIÃO SUDESTE;RIO DE JANEIRO;96899,815;101230,6;105743,295;99933,3;108061,646;110156,577;116035,638;121722,352;110785,862;119203,915;1292906,429;100281,509;102851,92
ÓLEO DIESEL S-10 (m3);2014;REGIÃO SUDESTE;SÃO PAULO;266790,807;279118,374;294426,122;316067,856;293244,711;320345,244;334986,084;341465,637;368388,891;312587,419;313837,963;3696807,363;255548,255
ÓLEO DIESEL S-10 (m3);2014;REGIÃO SUL;PARANÁ;77543,666;82062,604;85808,752;84151,136;91024,888;82766,209;94396,808;96605,986;95828,758;107907,857;92573,153;93072,374;1083742,191
ÓLEO DIESEL S-10 (m3);2014;REGIÃO SUL;SANTA CATARINA;612054,306;46237,893;44854,576;48073,067;48663,831;49802,469;45850,894;52514,75;53367,325;54887,23;59626,774;54052,507;54122,99
ÓLEO DIESEL S-10 (m3);2014;REGIÃO SUL;RIO GRANDE DO SUL;60585,175;663218,974;47081,29;44797,19;53373,679;54668,567;55481,04;50441,878;57076,91;57790,8;59252,225;64379,73;58290,49
ÓLEO DIESEL S-10 (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;28238,2;26736,62;320410,428;19942,8;23761,22;22210,4;22115,4;24341,17;25355,1;27745,85;33220,404;31634,3;35108,964
ÓLEO DIESEL S-10 (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO;40309,371;33678,64;32160,648;421624,407;30609,441;34602,562;35620,3;32309,53;35569,306;32617,779;37794,498;37890,227;38462,105
ÓLEO DIESEL S-10 (m3);2014;REGIÃO CENTRO-OESTE;GOIÁS;50630,481;54517,93;45539,37;41552,01;522873,667;34361,08;36271,995;36377,67;38556,989;43958,542;43241,47;48239,24;49626,89
ÓLEO DIESEL S-10 (m3);2014;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;15254,853;16300,35;17168,617;15078,25;15680,5;167550,267;9720,1;11202,65;12387,843;13310,35;14152,404;12839,45;14454,9
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORTE;RONDÔNIA;59527,8;58552,85;55670,254;60034,95;56967,6;49819,1;658788,759;45043,658;43051,3;68064,397;54055,3;51634,55;56367
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORTE;ACRE;11907,08;13572;12239;13692,5;13747;11138;12824,156;140304,307;10740,5;9458,07;9580;10285,001;11121
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORTE;AMAZONAS;23598,5;20587,556;23974,372;23712,915;29621,11;24447,791;21057,232;28594,72;285720,468;23550,088;22894,45;21775,261;21906,473
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORTE;RORAIMA;8780,2;9571,6;6076,2;6578,8;5854;9883,2;7604,4;5758,8;8446,6;96088;8571,6;9296;9666,6
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORTE;PARÁ;109966,713;115537,425;119361,443;122635,776;128014,453;127226,341;128316,838;141453,916;123966,353;123057,237;1462730,568;118641,021;104553,052
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORTE;AMAPÁ;32269,1;30809,06;33617,86;32543,529;32147,416;35968,095;38176,166;40564,532;44882,623;46879,829;46744,021;456791,405;42189,174
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORTE;TOCANTINS;49772,45;51653,9;54291,6;55535,05;57027,31;53906,56;59858,723;58643,05;61095;65350,85;57290,25;54879,8;679304,543
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;MARANHÃO;968961,419;81044,385;71320,753;76635,922;75910,659;76919,502;75512,551;81728,781;87741,818;84959,5;90778,862;83218,185;83190,501
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;PIAUÍ;36010,8;424930,88;34613;32206,73;32553,2;36385;36066,5;33122;36684,5;37150,82;37644,5;37259,5;35234,33
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;CEARÁ;42096,5;40091;479574,821;40783,494;40824,38;33944;35512,65;36944,358;34316;40315,079;44300;44847,5;45599,86
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;54424,05;51575,747;53588,95;532785,341;47352,5;37185,04;33241,729;38936;40110,695;37398,852;40916,778;47865;50190
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;PARAÍBA;32443,66;33643,931;30177,98;31295,23;378060,654;34362,75;32043,553;30768,28;30904,15;31309,18;27794,63;31274,72;32042,59
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;PERNAMBUCO;88770,5;101406,756;103183,95;95519,05;98044,55;965558,732;82206,7;60846,008;59480,9;65542,255;79636,65;59369,663;71551,75
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;ALAGOAS;21169,4;21063,5;23635,877;27002;27554;28836,5;310539,494;34689,944;30713,997;29052;25770;22017,776;19034,5
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;SERGIPE;18352,5;18597,5;18973,7;20214;20923,1;19577,966;20252,7;246847,666;23280,2;21561,5;21649,5;20812,5;22652,5
ÓLEO DIESEL S-500 (m3);2014;REGIÃO NORDESTE;BAHIA;230482,933;201115,08;217933,75;225647,41;231647,441;235578,644;201427,82;199971,162;2610650,79;215483,674;200620,883;207848,116;242893,877
ÓLEO DIESEL S-500 (m3);2014;REGIÃO SUDESTE;MINAS GERAIS;499814,073;536520,725;488843,96;526327,01;534296,224;534525,899;559056,508;462573,766;436499,755;6039060,213;481183,573;488166,313;491252,407
ÓLEO DIESEL S-500 (m3);2014;REGIÃO SUDESTE;ESPÍRITO SANTO;76565,994;77522,593;81698,665;74789,466;79412,833;77804,794;83082,549;82753,81;69691,689;71391,632;930275,516;80348,734;75212,757
ÓLEO DIESEL S-500 (m3);2014;REGIÃO SUDESTE;RIO DE JANEIRO;118600,961;114729,625;113944,653;123738,878;112712,679;120718,626;120263,931;120032,78;126504,134;111857,338;113936,557;1419510,025;122469,863
ÓLEO DIESEL S-500 (m3);2014;REGIÃO SUDESTE;SÃO PAULO;648227,785;672274,001;695882,894;739885,743;812518,635;748762,115;793256,294;823011,386;785181,11;846483,91;676481,682;619709,289;8861674,844
ÓLEO DIESEL S-500 (m3);2014;REGIÃO SUL;PARANÁ;4120736,249;316379,834;357737,146;352017,06;326148,3;348005,405;318052,819;370071,161;376343,985;351766,378;395315,081;319476,667;289422,413
ÓLEO DIESEL S-500 (m3);2014;REGIÃO SUL;SANTA CATARINA;138683,52;1887611,792;153194,747;155453,584;162555,941;163318,232;162969,657;140775,651;162892,409;162365,488;161003,395;174373,845;150025,323
ÓLEO DIESEL S-500 (m3);2014;REGIÃO SUL;RIO GRANDE DO SUL;249793,122;212639,131;2905722,336;211311,076;226963,724;281121,925;286507,752;248166,493;208046,23;224750,801;248999,593;231911,329;275511,16
ÓLEO DIESEL S-500 (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;108645,1;83453,2;72440,7;1075785,833;78338,648;92041,2;86543,951;81434,988;84463,25;88793,55;91705,9;110807,546;97117,8
ÓLEO DIESEL S-500 (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO;205202,443;217680,502;175249,775;140413,944;2272456,768;164448,542;209512,543;217562,383;160506,651;178834,742;183411,024;213110,852;206523,367
ÓLEO DIESEL S-500 (m3);2014;REGIÃO CENTRO-OESTE;GOIÁS;245885,068;240769,21;252162,22;210675,272;182881,72;2642568,827;171840,985;232589,86;223705,223;223802,57;229720,901;197839,954;230695,844
ÓLEO DIESEL S-500 (m3);2014;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;23053,277;23230,55;24575,15;24555,645;21161,65;19915,996;277117,791;24269,15;23766,25;23251,1;23538,555;24850,596;20949,872
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORTE;RONDÔNIA;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORTE;ACRE;0;0;0;0;0;0;0;0;1679,382;410,625;1268,757;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORTE;AMAZONAS;64226,892;84221,713;64273,055;70003,13;52548,067;66416,07;63616,035;61644,581;64595,946;775955,553;63315,888;61028,985;60065,191
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORTE;RORAIMA;0;0;0;0;0;0;0;907;4943;3186;9036;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORTE;PARÁ;5560,815;4529,952;5902,588;6935,581;6834,764;7132,936;7174,734;7356,763;7796,32;7552,346;7849,375;82002,651;7376,477
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORTE;AMAPÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORTE;TOCANTINS;20;5;10;5;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;PIAUÍ;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;PARAÍBA;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;PERNAMBUCO;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;SERGIPE;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;15;15;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO SUDESTE;MINAS GERAIS;2658,18;3026,95;3231,768;2582,83;2197,62;2079,25;2413,317;2338,58;952;974;29470,093;4551,648;2463,95
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;10;10
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO SUDESTE;RIO DE JANEIRO;931,017;0;0;0;0;0;0;0;0;0;0;0;931,017
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO SUDESTE;SÃO PAULO;217410,257;11191,91;16015,427;19427,317;18122,382;18727,451;16827,955;19709,251;19600,108;19541,416;20626,582;19185,418;18435,04
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO SUL;PARANÁ;0;260;50;0;15;50;0;90;45;10;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO SUL;SANTA CATARINA;0;0;216,572;216,572;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO SUL;RIO GRANDE DO SUL;0;0;0;551,766;513,766;38;0;0;0;0;0;0;0
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;0;120,4;371,12;183,18;5761,511;2382,441;449,44;466,16;247,31;127,04;312,88;418,94;682,6
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO;1155,24;602,02;941,78;671,94;1354,68;12599,438;3036,188;1161,76;280,73;1108,02;758,9;753,31;774,87
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO CENTRO-OESTE;GOIÁS;673,95;851,63;1491,93;1228,35;304,05;311,05;12075,11;582,03;372,18;1071,11;1418,91;1562,54;2207,38
ÓLEO DIESEL S-1800 (m3);2014;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;0;0;0;0;0;0;0;4;0;0;4;0;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORTE;RONDÔNIA;842,4;947;995,392;1257,6;1756;1692,39;1721,7;1142,06;14094,772;1002,813;1259,917;729,965;747,535
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORTE;ACRE;55;138;0;15;15;11;59;0;10;610,5;78,5;130;99
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORTE;AMAZONAS;10470,421;10144,915;9725,778;9828,284;11191,836;10745,325;11192,043;12226,066;10326,878;11417,899;125914,452;9182,16;9462,847
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORTE;RORAIMA;0;0;0;0;0;0;0;0;0;0;3;3;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORTE;PARÁ;6713,9;8103,8;6770;6791,993;7717;6752;8182;7013;6617,352;7096,7;7604,93;7341,87;86704,545
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORTE;AMAPÁ;1754;8;0;240;90;80;230;267;150;155;153;176;205
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORTE;TOCANTINS;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;MARANHÃO;119;626;7668,869;858;755;667;720;645;550;655;747;496;830,869
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;PIAUÍ;255;105;255;1950;0;105;195;105;300;180;135;195;120
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;CEARÁ;895;720;870;905;8185;375;465;485;495;655;780;730;810
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;530;913;620;595;610;8452,5;753;821,5;560;964;580;858;648
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;PARAÍBA;78;0;0;30;0;78;251;30;0;5;0;0;30
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;PERNAMBUCO;627;346;492;366;352,56;559;432;5192,56;362;725;316;225;390
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;ALAGOAS;35;509;108;376;343;98;93;185;1822;25;0;50;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;SERGIPE;125;170;165;180;170;245;180;205;180;2281;159;267;235
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO NORDESTE;BAHIA;1471;1255;1734;1648,97;1651,098;1368;1720;1661,438;1478;1660;18476,506;1403;1426
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO SUDESTE;MINAS GERAIS;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO SUDESTE;ESPÍRITO SANTO;4592,052;3721,704;3500,39;4566,909;2978,412;4487,155;2549,115;4618,436;4283,959;4221,232;3152,729;3686,631;46358,724
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO SUDESTE;RIO DE JANEIRO;331446,113;29935,281;25297,819;27342,425;24617,14;30799,127;23781,411;28720,36;27251,291;28668,207;33177,624;24570,758;27284,67
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO SUDESTE;SÃO PAULO;3574;42982,275;3250,302;3299,01;2577;3158,7;2575,4;2570;2703,7;4026,98;5138,71;5085,437;5023,036
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO SUL;PARANÁ;525;706,021;7432,767;618,5;429,5;604,094;834,461;744,051;562;664,235;539;468,779;737,126
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO SUL;SANTA CATARINA;5540,449;5395,186;5540,6;61498,335;4594;5100,1;4568,1;4472,5;5665,1;4469;5406;5236;5511,3
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO SUL;RIO GRANDE DO SUL;1640;2540;2136;1938;23905;2106;1862;2254;2479;1561;1749;2058;1582
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;180;90;0;60;60;750;0;90;90;0;180;0;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO;0;0;0;0;0;0;521,477;521,477;0;0;0;0;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO CENTRO-OESTE;GOIÁS;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL MARÍTIMO (m3);2014;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORTE;RONDÔNIA;136;35;20;40;30;0;15;20;0;346;20;10;20
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORTE;ACRE;0;22;0;0;0;0;0;0;0;0;22;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;256;110;0;0;160;526;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORTE;RORAIMA;0;0;0;0;0;0;0;3;0;0;0;5;8
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORTE;PARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORTE;AMAPÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORTE;TOCANTINS;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;PIAUÍ;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;PARAÍBA;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;PERNAMBUCO;405,5;356;578;583,5;506;725;520;595;5450;252;297,5;322,5;309
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;SERGIPE;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO SUDESTE;MINAS GERAIS;11,378;1,997;6,49;1,605;6,861;3,573;4,304;5,545;7,452;11,458;0;4,946;65,609
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO SUDESTE;RIO DE JANEIRO;1509,203;12199,464;1666,628;1413,858;828,509;1213,522;687,133;808,359;689,133;759,721;752,915;888,488;981,995
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO SUDESTE;SÃO PAULO;1012,19;1480,315;11278,497;1417,26;1224;842,905;1027;636;600;608;729,783;728;973,044
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO SUL;PARANÁ;82,43;63,468;67,087;793,447;40;65;67,2;61,636;60;64,218;80,155;57,253;85
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO SUL;SANTA CATARINA;65;55;50;65;650;50;60;50;55;45;60;50;45
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO SUL;RIO GRANDE DO SUL;298,194;0;0;0;0;1830,061;539,206;249,769;326,412;0;162,44;254,04;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;30;40;25;30;20;0;305;30;15;30;30;30;25
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO CENTRO-OESTE;MATO GROSSO;0;0;0;0;0;0;0;102;0;0;0;40;62
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO CENTRO-OESTE;GOIÁS;0;0;0;0;0;0;0,2;0;0,2;0;0;0;0
ÓLEO DIESEL (OUTROS ) (m3);2014;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;0;0;0;0;0;0;0;0;0;0;0;0;0
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORTE;RONDÔNIA;12499,3;12495,8;12927,6;14027,8;15961,7;15209,6;15306,1;16449,25;14434,3;14506,5;166036,65;11870,6;10348,1
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORTE;ACRE;1917;2366;2504;2584;3266;3535;3730;3651;3625;2869;3050,5;35396,5;2299
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORTE;AMAZONAS;8884,494;7906,926;9215,479;8745,38;8719,116;9318,687;10130,259;10704,132;10736,241;10759,485;9501,315;9544,962;114166,476
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORTE;RORAIMA;26994,4;2177,3;1951,6;2583,9;2271,1;2094,9;2064;2049,2;2021,4;2487;2528;2334;2432
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORTE;PARÁ;68228,665;767258,397;60413,3;50942,356;57209,046;57920,296;58993,339;65974,211;69987,945;68290,432;70545,404;72546,935;66206,468
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORTE;AMAPÁ;1180;1337,5;13169,283;1018,5;857;927,5;950;912;925,783;1117,5;1261,5;1253,5;1428,5
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORTE;TOCANTINS;24056,6;21813,3;22200,797;259172,347;19451,9;17353,15;22366,45;21647;20626,65;21804,6;23254,2;22217,5;22380,2
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORDESTE;MARANHÃO;37213,6;38714,3;35104,22;36931,7;402840,765;30787,845;25102,2;29240,5;31160,7;31293,2;33469,9;37206,7;36615,9
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORDESTE;PIAUÍ;17481;16975,42;17712;16436,5;17548,5;200985,22;16448,5;13086;15526,5;16452;16858,5;17442;19018,3
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORDESTE;CEARÁ;61183,03;58961,423;60625,224;62086,738;57284,504;59454,294;687450,805;59980,221;48890,011;54581,168;52404,029;54711,723;57288,44
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORDESTE;RIO GRANDE DO NORTE;8785;9381,5;8715,5;9251,5;9674;8994,5;9920;106849;8983,5;7516,5;8577;8555;8495
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORDESTE;PARAÍBA;12635,94;12715,44;13255,96;13078,96;13600,561;14227,46;13366,49;13921,48;157660,811;13244,47;11526,66;13216,96;12870,43
ÓLEO DIESEL S-10 (m3);2015;REGIÃO NORDESTE;PERNAMBUCO;63217,476;63228,93;62814,871;64204,055;63904,85;67455,1;71439,678;65433,712;69437,067;786558,348;69180,154;58944,355;67298,1
